# stan_version_major = 2
# stan_version_minor = 7
# stan_version_patch = 0
# model = gmm_diag_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = training.data.R
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = output_nuts.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta.1,theta.2,theta.3,mu.1.1,mu.2.1,mu.3.1,mu.1.2,mu.2.2,mu.3.2,sigma.1.1,sigma.2.1,sigma.3.1,sigma.1.2,sigma.2.2,sigma.3.2
-50108,0.695578,0.565728,3,7,0,0.33427,0.332945,0.332785,-8.26507,-2.91097,15.2143,4.52234,-16.9756,19.0515,9.68825,14.6409,12.4252,4.61971,11.9023,13.0092
-50110.2,0.879856,0.565728,2,3,0,0.335745,0.331665,0.33259,-7.94259,-2.73965,16.2865,4.69705,-16.2015,18.2108,9.26701,14.0119,12.9114,4.62284,11.6508,13.0251
-50112.2,0.933675,0.565728,3,7,0,0.336168,0.339752,0.32408,-7.26984,-3.04725,14.1092,3.94098,-17.7467,18.4462,9.98247,15.173,13.5228,4.49169,12.0397,13.2975
-50112,0.987055,0.565728,3,7,0,0.334284,0.332668,0.333048,-8.45716,-2.87393,16.156,4.65323,-15.5397,17.4634,9.15455,13.6762,12.521,4.70473,12.425,13.5819
-50109.1,0.975206,0.565728,3,7,0,0.338072,0.335176,0.326752,-6.61048,-3.73926,15.122,4.00065,-17.2171,18.6131,9.51506,15.1245,12.7685,4.52286,11.8252,12.8652
-50109.5,0.664678,0.565728,3,7,0,0.334685,0.337931,0.327384,-8.06855,-3.70576,14.497,4.44561,-16.2989,17.2478,9.25645,14.1346,13.6586,4.32561,12.526,13.9835
-50110.5,0.984516,0.565728,3,7,0,0.337239,0.334454,0.328307,-7.02138,-3.35037,17.2296,4.50916,-16.337,20.7806,9.3138,14.9674,11.707,4.88542,11.9803,12.6799
-50110.9,0.882868,0.565728,3,7,0,0.334478,0.339034,0.326488,-7.96618,-3.2902,15.6224,4.36363,-17.0442,17.3705,9.73729,14.244,13.7653,4.44674,12.5412,14.0023
-50113.7,0.938881,0.565728,3,7,0,0.331802,0.341227,0.326971,-8.45241,-3.25677,15.1203,4.37685,-16.5793,16.704,9.72958,14.0852,13.5144,4.43657,12.6373,14.3023
-50116.5,0.875403,0.565728,3,7,0,0.33641,0.331478,0.332112,-7.28392,-3.81766,17.7952,4.81344,-16.6659,19.3997,9.72093,15.6961,12.6502,4.90694,12.3984,13.1755
-50111.5,0.967512,0.565728,2,3,0,0.340583,0.331864,0.327553,-7.08442,-2.0556,17.4519,4.43125,-16.0015,20.0128,9.29805,14.4459,12.09,5.03718,12.6479,12.989
-50109.3,0.959744,0.565728,3,7,0,0.33257,0.340711,0.326719,-7.16762,-3.70217,15.6169,4.10144,-16.0718,19.8032,9.84959,15.1399,13.0955,4.40243,12.3246,12.6073
-50108.3,0.859557,0.565728,3,7,0,0.338046,0.332548,0.329405,-7.4728,-2.39282,15.7185,4.48992,-16.2132,17.2939,9.2029,14.0621,12.8577,4.69119,11.9545,13.5241
-50110.9,0.790029,0.565728,3,7,0,0.33504,0.332819,0.332141,-6.99612,-2.03448,17.3193,4.53069,-16.1129,19.417,9.27102,14.2904,12.2502,4.58606,11.9861,13.212
-50107.5,0.967139,0.565728,3,7,0,0.332738,0.339612,0.32765,-7.41637,-2.89747,15.4227,4.1533,-17.3705,17.8206,9.20328,14.5302,12.802,4.40292,11.7684,13.2825
-50113.6,0.619045,0.565728,3,7,0,0.341503,0.330862,0.327635,-6.88214,-4.10504,15.8062,4.6405,-16.4164,19.1154,10.0095,14.1769,12.1992,4.88889,12.5901,12.8699
-50110.8,0.970999,0.565728,3,7,0,0.339329,0.332335,0.328336,-6.52729,-4.17306,17.56,4.50436,-16.1855,19.4959,9.86057,14.5709,12.5539,4.55022,11.8378,13.0372
-50111.1,0.884248,0.565728,2,3,0,0.338433,0.335351,0.326215,-6.45672,-3.5446,17.5508,4.66921,-15.312,20.5109,9.92963,14.3808,12.4129,4.80769,12.0002,12.8606
-50115.8,0.587543,0.565728,3,7,0,0.332523,0.338792,0.328685,-8.53821,-3.00447,15.4556,4.37038,-17.2294,15.6724,8.8977,14.9529,12.4585,4.26099,12.9557,13.6665
-50112.1,1,0.565728,2,3,0,0.332486,0.337833,0.329681,-8.59307,-3.7076,15.1003,4.49396,-17.0873,15.6493,8.89389,14.6009,12.2232,4.30431,12.7382,13.7647
-50114.1,0.872311,0.565728,3,7,0,0.332274,0.336306,0.331421,-8.06831,-4.27371,15.0852,4.87847,-15.5353,17.2908,8.93633,14.0312,12.7642,4.60092,11.7016,14.3315
-50115.3,0.836405,0.565728,3,7,0,0.339925,0.333759,0.326316,-7.2492,-2.75162,15.6254,3.80617,-16.0299,20.296,10.159,15.144,13.2655,4.66722,11.5868,13.229
-50112.2,0.915318,0.565728,3,7,0,0.330259,0.339982,0.329758,-7.4264,-3.45199,16.0555,4.46957,-14.7694,18.9607,9.42561,14.3215,12.0331,4.90148,12.3947,13.7079
-50108.6,1,0.565728,3,7,0,0.340132,0.333846,0.326022,-7.29009,-3.13962,16.3198,4.39951,-16.7646,20.0229,9.35688,15.011,13.0991,4.32568,12.2844,12.9745
-50111,0.882752,0.565728,3,7,0,0.331444,0.338967,0.329589,-7.91584,-3.32014,15.0443,4.58261,-17.1225,17.1934,9.63756,14.2715,11.7286,4.69911,12.4325,13.8026
-50107.1,1,0.565728,3,7,0,0.339269,0.333667,0.327064,-7.28687,-3.28674,15.6798,4.1824,-16.7903,18.7996,9.18732,15.0007,13.5026,4.54354,12.0221,13.121
-50107.5,0.900971,0.565728,2,3,0,0.339044,0.33366,0.327297,-7.0993,-3.55082,16.3672,4.40965,-16.8199,18.6736,9.25056,14.8578,13.5366,4.46049,12.2326,13.1996
-50108.3,0.941897,0.565728,3,7,0,0.331619,0.339755,0.328626,-8.13802,-3.2681,16.476,4.36017,-16.705,16.9904,9.45082,14.4077,12.4755,4.85826,12.4654,14.2601
-50112.8,0.70808,0.565728,3,7,0,0.337783,0.336711,0.325506,-6.83008,-3.61583,15.8499,4.61603,-15.2363,19.3941,8.96314,15.1916,12.5589,4.1581,12.4963,12.4242
-50112.5,0.806777,0.565728,3,7,0,0.334764,0.337191,0.328045,-7.87167,-2.58131,15.8714,4.39641,-16.4895,16.6868,10.0969,13.9613,12.2357,5.19329,11.9909,13.6553
-50109.7,1,0.565728,3,7,0,0.338227,0.334319,0.327454,-7.9036,-3.15084,15.6404,4.22015,-18.3712,18.9336,9.33735,14.9346,13.0207,4.60061,11.6796,13.4346
-50104.5,1,0.565728,3,7,0,0.337622,0.334172,0.328206,-7.48796,-3.98601,15.7973,4.47711,-16.4449,18.5352,9.40229,14.4903,12.7582,4.50423,12.12,13.0098
-50118.5,0.348312,0.565728,2,3,0,0.332796,0.333126,0.334078,-7.02576,-2.82775,15.8059,4.73327,-15.9195,17.2453,9.93335,14.5605,12.1152,4.07391,12.7054,13.8817
-50119.7,0.983016,0.565728,3,7,0,0.339214,0.33232,0.328466,-8.29103,-4.38283,14.7471,4.02084,-18.1222,18.0145,8.91626,14.6651,13.5863,5.00618,11.3903,13.1094
-50107,1,0.565728,2,3,0,0.336744,0.333725,0.329531,-7.97326,-2.74024,15.8745,4.07941,-16.5071,18.5005,9.93112,14.3503,12.5825,4.9016,11.797,13.1708
-50109.8,0.884792,0.565728,3,7,0,0.334375,0.341181,0.324444,-6.51213,-3.93755,16.0774,4.54889,-15.2741,18.2096,9.34741,14.4103,12.8229,4.55693,12.4076,13.8729
-50111.4,0.889672,0.565728,3,7,0,0.337889,0.331616,0.330495,-8.52748,-2.44345,14.9561,4.44929,-16.5545,18.5794,9.51592,14.918,12.0441,4.88508,11.896,13.3351
-50116.1,0.810523,0.565728,3,7,0,0.332775,0.34185,0.325376,-6.13804,-4.16383,15.408,4.42845,-15.5478,20.4263,9.67509,14.2534,13.1282,4.24078,12.0645,13.4628
-50112.9,0.982572,0.565728,2,3,0,0.334026,0.336748,0.329227,-6.1842,-4.53483,15.6469,4.55577,-16.1917,18.6232,9.46044,14.1525,12.9723,4.57025,11.9077,12.659
-50107,0.996405,0.565728,3,7,0,0.33692,0.334684,0.328396,-7.89784,-4.08571,16.7373,4.46214,-15.8793,18.765,9.64498,14.1695,12.775,4.64477,12.274,13.507
-50110.2,0.76067,0.565728,3,7,0,0.342976,0.334145,0.322879,-7.13776,-2.49126,14.6073,4.4265,-16.5347,18.5902,9.78654,14.4618,13.3633,4.46624,12.1518,13.2477
-50110.1,0.73207,0.565728,3,7,0,0.327767,0.337417,0.334816,-7.40078,-3.27985,16.062,4.27508,-16.9615,19.2815,9.36602,14.9978,12.8331,4.64113,11.9414,13.2358
-50110.2,0.938963,0.565728,3,7,0,0.330209,0.339006,0.330785,-7.69781,-2.93099,16.4404,4.58029,-16.6354,17.3432,9.72215,15.1637,12.8937,4.42509,12.2065,13.2141
-50108.8,0.935064,0.565728,3,7,0,0.336759,0.336879,0.326362,-7.10564,-2.02444,15.4673,4.53864,-16.4077,19.4311,9.3819,14.268,13.0387,4.74621,11.7875,13.5436
-50113.1,0.983017,0.565728,3,7,0,0.333985,0.333595,0.33242,-8.4886,-4.13259,14.353,4.19286,-16.8338,16.1102,9.29683,15.1223,13.1443,4.31365,12.7218,13.5762
-50109.3,1,0.565728,3,7,0,0.337562,0.337526,0.324912,-7.00474,-2.53721,17.2244,4.8403,-17.0499,19.2285,9.79866,14.1823,12.349,4.92984,11.6473,13.3689
-50109.6,0.89386,0.565728,3,7,0,0.334734,0.336124,0.329142,-7.69192,-3.40579,16.0688,4.1778,-15.2064,17.8991,9.24114,15.0218,12.4951,4.60299,12.8484,12.6986
-50108.9,0.944778,0.565728,3,7,0,0.340027,0.333177,0.326796,-7.22479,-2.43608,16.4647,4.68522,-15.7254,17.9622,9.0076,14.5982,12.5227,4.54667,12.6328,13.6516
-50108.2,0.964584,0.565728,3,7,0,0.333724,0.338837,0.327439,-7.98587,-2.77237,15.9402,4.56835,-15.8568,17.9292,9.00315,14.3371,12.6637,4.36604,11.8778,13.9283
-50109.1,0.893571,0.565728,3,7,0,0.334916,0.333173,0.331911,-7.55109,-4.30553,15.4469,4.1051,-16.593,17.9506,9.94107,14.7079,12.5112,4.89769,11.8914,13.4161
-50117.6,0.626209,0.565728,2,3,0,0.336489,0.332141,0.33137,-6.67873,-4.26673,16.4579,3.8998,-17.4134,18.9486,9.42993,13.9574,12.0522,5.22884,12.2191,13.3098
-50120.5,0.655008,0.565728,2,3,0,0.335123,0.330602,0.334275,-6.86524,-4.65865,16.0797,4.39532,-16.6093,17.7104,9.2116,13.6181,12.9819,5.00329,11.7649,12.9475
-50108.7,1,0.565728,2,3,0,0.339149,0.333548,0.327303,-7.70044,-1.93412,15.3907,4.26795,-16.4299,19.8432,9.78909,14.5654,13.0287,4.60197,12.6728,13.0832
-50106.1,0.822336,0.565728,3,7,0,0.332633,0.338156,0.329211,-7.55139,-4.10488,15.231,4.49501,-16.3467,18.2282,9.13596,14.5277,13.191,4.34782,11.9517,13.3155
-50108,0.90874,0.565728,2,3,0,0.330101,0.340829,0.329071,-7.38474,-3.9336,15.0426,4.64443,-16.8914,17.8654,9.19972,14.8034,13.2295,4.35247,11.9682,13.5048
-50108,0.433513,0.565728,2,3,0,0.330101,0.340829,0.329071,-7.38474,-3.9336,15.0426,4.64443,-16.8914,17.8654,9.19972,14.8034,13.2295,4.35247,11.9682,13.5048
-50106.5,0.97717,0.565728,3,7,0,0.337099,0.331567,0.331334,-8.12116,-2.61255,14.9275,4.32109,-16.6406,17.2789,9.41666,14.4574,12.8419,4.71392,12.2351,13.8775
-50107.6,0.913295,0.565728,2,3,0,0.334674,0.331434,0.333892,-7.5209,-2.87414,15.4397,4.32768,-16.7809,17.1904,9.26992,14.1856,13.021,4.6942,12.3081,13.9152
-50107.6,0.922039,0.565728,3,7,0,0.335741,0.33898,0.325278,-8.13414,-3.43995,14.4218,4.6317,-16.6316,17.0127,9.19218,14.8547,12.533,4.68452,12.3144,13.7866
-50106.6,0.976595,0.565728,3,7,0,0.334684,0.332453,0.332862,-8.21098,-3.28692,15.8809,4.73967,-16.3423,16.6094,9.03681,14.4893,12.5377,4.67247,12.2411,14.0172
-50109.3,0.767237,0.565728,3,7,0,0.336038,0.334747,0.329215,-7.2422,-3.8709,15.6094,4.72104,-16.7706,17.8482,8.69805,14.6812,11.9197,4.57132,12.2986,13.3003
-50109,1,0.565728,3,7,0,0.332238,0.340887,0.326875,-7.71788,-2.91023,16.9274,4.38783,-15.4709,18.9817,9.92567,14.4921,13.0601,4.57369,12.517,13.5116
-50108.9,1,0.565728,3,7,0,0.331744,0.340405,0.327851,-7.85843,-3.1722,17.2197,4.47441,-15.5071,19.6109,9.50209,14.3111,12.973,4.56602,12.7227,13.4869
-50110.5,0.871791,0.565728,2,3,0,0.331406,0.33882,0.329774,-7.81097,-2.9908,16.63,4.63847,-15.5816,19.9408,9.59659,14.3723,12.8982,4.6249,13.0476,13.6461
-50110.4,0.993296,0.565728,3,7,0,0.336122,0.336541,0.327337,-6.61009,-3.70091,16.628,4.85287,-16.2784,18.2202,9.33074,14.1427,12.5385,4.5867,11.8207,12.8567
-50106.7,0.875144,0.565728,2,3,0,0.333491,0.334452,0.332057,-7.85842,-3.26615,16.4006,4.23771,-17.5688,18.8504,9.48311,14.6338,12.8767,4.83331,12.1043,13.3289
-50109.1,0.89704,0.565728,3,7,0,0.337967,0.336426,0.325607,-8.14864,-3.5415,16.9597,4.54943,-17.0277,18.5364,9.56942,14.228,11.8534,5.12572,12.2035,13.7521
-50109,0.925487,0.565728,3,7,0,0.337634,0.334701,0.327665,-7.6045,-3.86751,17.3236,4.32115,-16.2804,19.3459,9.5976,13.9843,12.3068,4.97095,12.6058,13.3814
-50107.2,1,0.565728,3,7,0,0.334279,0.337961,0.327759,-7.43123,-2.79552,14.9021,4.34892,-17.2241,18.6911,9.50165,15.1594,13.2893,4.43556,11.7273,13.4492
-50111.4,0.686404,0.565728,3,7,0,0.335914,0.331608,0.332478,-8.23095,-4.70005,15.6904,4.50608,-16.3372,17.8384,9.27847,14.0056,12.4651,4.75001,12.3665,14.2809
-50109.7,0.941438,0.565728,2,3,0,0.335179,0.33305,0.331771,-8.3529,-3.52419,15.0833,4.57555,-16.8047,16.9106,9.15365,13.903,12.6453,4.58653,12.6431,14.3362
-50109.3,0.842754,0.565728,3,7,0,0.334521,0.335566,0.329914,-7.38376,-4.51245,14.4531,4.35776,-17.3848,16.89,9.41842,14.4468,12.6721,4.51078,12.5746,14.3316
-50111.2,0.845761,0.565728,3,7,0,0.337216,0.336234,0.32655,-7.81002,-1.71398,17.0051,4.56316,-17.4307,20.3134,9.57373,14.7061,12.948,4.5154,11.8846,13.1148
-50110.5,0.884418,0.565728,3,7,0,0.337078,0.336276,0.326646,-7.39227,-2.52429,17.0702,4.45833,-17.3067,20.6092,9.36557,14.7878,12.9041,4.47552,12.232,13.4642
-50110,0.959312,0.565728,3,7,0,0.337369,0.337157,0.325474,-7.29095,-2.68128,16.9365,4.55481,-17.4319,19.7001,9.7872,14.7561,13.1645,4.43123,12.0902,13.5758
-50112.4,0.950212,0.565728,3,7,0,0.334555,0.335782,0.329663,-7.07303,-3.19177,14.5054,4.11221,-15.968,18.5633,9.31763,14.3449,12.7152,4.79538,12.6392,12.3174
-50111,0.978996,0.565728,3,7,0,0.337873,0.334341,0.327786,-8.5795,-2.98471,15.8579,4.70367,-17.0458,18.3126,9.56117,14.917,13.5677,4.5303,11.9007,13.6704
-50109.7,0.985827,0.565728,3,7,0,0.335131,0.337692,0.327177,-6.62948,-3.22467,17.6224,4.42345,-16.6268,19.7328,9.68188,14.8114,12.5589,4.61345,12.5617,13.9132
-50107.3,1,0.565728,3,7,0,0.33624,0.334902,0.328857,-8.37224,-3.02293,14.6402,4.41462,-17.4433,17.8986,9.19029,14.178,12.9248,4.46882,11.8456,13.3859
-50109.2,0.707885,0.565728,3,7,0,0.329614,0.339463,0.330923,-7.08425,-3.7148,16.8227,4.61447,-15.5142,18.2588,9.52618,15.1319,12.4031,4.65812,12.4664,13.4713
-50105.8,0.899822,0.565728,3,7,0,0.338273,0.336437,0.32529,-7.56676,-3.19777,15.5443,4.48727,-17.005,19.1925,9.30203,14.1833,12.8768,4.58947,12.1751,13.0772
-50108.7,0.732585,0.565728,3,7,0,0.333867,0.335352,0.330781,-7.37365,-3.25142,14.7754,4.24445,-15.4754,18.1904,9.39011,14.9634,13.4038,4.17677,12.5061,13.6357
-50113.8,0.876917,0.565728,3,7,0,0.33319,0.337757,0.329053,-7.2077,-2.93111,14.4205,4.26529,-16.4926,18.7614,9.12213,15.3229,13.3291,4.00719,12.348,12.3658
-50107.9,0.972527,0.565728,3,7,0,0.335389,0.335715,0.328896,-7.84097,-3.72114,15.9278,4.53791,-16.6116,17.5659,9.41427,13.9227,12.577,4.96585,12.4195,14.2534
-50108,0.827729,0.565728,3,7,0,0.338274,0.332851,0.328876,-7.67777,-2.44875,15.5601,4.0997,-17.3441,18.3155,9.88033,14.9462,13.0838,4.57024,11.7214,12.7302
-50107.5,0.98686,0.565728,3,7,0,0.332387,0.339934,0.327679,-7.23943,-3.60457,16.9126,4.65154,-15.6463,17.4133,9.48815,14.3869,12.4486,4.58109,12.4551,14.0005
-50109,0.756547,0.565728,3,7,0,0.336521,0.335349,0.32813,-7.30366,-2.63066,17.8264,4.54724,-16.761,20.0906,9.65555,14.6111,12.9683,5.08022,12.2154,13.2513
-50105.6,0.729182,0.565728,2,3,0,0.337729,0.335474,0.326797,-7.56318,-3.48741,16.935,4.41821,-16.5061,19.6322,9.7752,14.4851,12.5716,4.95871,12.2839,12.9455
-50105.3,0.724139,0.565728,3,7,0,0.337454,0.335111,0.327435,-7.52549,-2.6987,16.9189,4.48444,-16.5632,19.9243,9.64259,14.7704,12.4093,4.62348,12.0549,12.6854
-50105.3,0.798064,0.565728,3,7,0,0.337454,0.335111,0.327435,-7.52549,-2.6987,16.9189,4.48444,-16.5632,19.9243,9.64259,14.7704,12.4093,4.62348,12.0549,12.6854
-50105.3,0.494581,0.565728,3,7,0,0.337454,0.335111,0.327435,-7.52549,-2.6987,16.9189,4.48444,-16.5632,19.9243,9.64259,14.7704,12.4093,4.62348,12.0549,12.6854
-50110.2,0.536838,0.565728,2,3,0,0.334309,0.342036,0.323656,-8.41658,-2.45131,16.6695,4.3213,-15.8301,18.8381,9.71803,14.6409,13.0589,4.64944,12.3823,13.2582
-50111.5,0.975881,0.565728,3,7,0,0.336084,0.331713,0.332203,-6.41597,-4.26362,16.3074,4.42711,-16.8154,19.6528,9.76387,14.7186,12.756,4.45103,11.7502,12.6031
-50110.7,1,0.565728,2,3,0,0.334971,0.333861,0.331168,-6.17122,-4.38165,15.7892,4.36971,-16.6897,19.6796,9.71275,14.851,12.6907,4.47433,11.8455,12.8828
-50107.3,0.924555,0.565728,3,7,0,0.336053,0.334446,0.329501,-8.26492,-2.03428,15.2122,4.33359,-17.6609,17.6113,9.56944,14.6088,13.2114,4.66675,11.7244,13.3807
-50107.3,0.848633,0.565728,3,7,0,0.334639,0.337793,0.327569,-6.81421,-4.31409,16.7751,4.557,-15.9909,18.6374,9.3113,14.3243,12.2124,4.64867,12.7574,13.1954
-50105.6,0.952187,0.565728,2,3,0,0.337477,0.334102,0.328421,-7.52611,-3.33665,17.0939,4.62151,-16.3364,18.9445,9.37286,14.7451,11.9815,4.89403,12.395,13.3172
-50104.7,0.920132,0.565728,3,7,0,0.333169,0.33757,0.329261,-7.43024,-3.27558,15.1123,4.38074,-16.3991,17.1488,9.27667,14.5596,13.0636,4.35225,12.2042,13.6825
-50108.3,0.494116,0.565728,2,3,0,0.335077,0.335869,0.329055,-7.35246,-3.49824,16.2034,4.70531,-15.6887,20.1773,8.91508,14.4455,12.661,4.69714,12.1522,13.1496
-50107.6,0.980944,0.565728,3,7,0,0.340358,0.3317,0.327942,-6.78654,-3.83816,16.9953,4.31945,-16.4148,18.8624,9.44864,14.9337,12.7577,4.57048,12.1534,13.3039
-50111.4,0.772016,0.565728,3,7,0,0.330892,0.340896,0.328212,-8.18077,-2.61117,14.6598,4.85184,-16.115,17.9483,9.28427,14.2392,12.0937,4.69146,12.1566,13.6501
-50107.6,0.975397,0.565728,3,7,0,0.334998,0.332379,0.332623,-7.88885,-3.19596,16.7332,4.5803,-15.7525,17.6367,9.32175,14.2719,12.6014,4.67475,12.7671,13.4435
-50111.9,0.769457,0.565728,3,7,0,0.339564,0.340039,0.320397,-7.475,-2.7002,16.549,4.60467,-16.2211,19.9777,9.22202,15.3581,12.0688,4.86368,12.1945,13.1911
-50111.9,0.882611,0.565728,3,7,0,0.332922,0.33116,0.335918,-7.18316,-3.99092,15.1851,4.17577,-17.4539,18.2106,9.93837,13.9122,13.1418,4.54189,12.1086,13.6388
-50110.9,0.962596,0.565728,3,7,0,0.338693,0.337151,0.324156,-8.54338,-2.80188,15.9338,4.82942,-16.8986,18.0113,9.22018,14.9837,12.0236,4.97791,11.8754,13.8179
-50110,0.989909,0.565728,3,7,0,0.337414,0.332057,0.330529,-6.75114,-3.9964,15.3072,4.03323,-16.0909,19.2412,9.38937,14.4243,13.3148,4.23441,12.5084,13.0818
-50112.1,0.821014,0.565728,3,7,0,0.333487,0.341029,0.325484,-8.21938,-2.23044,16.5417,4.48445,-18.2717,17.9474,9.38565,14.6416,12.1222,4.85632,12.0589,13.579
-50112,0.80821,0.565728,3,7,0,0.334256,0.336279,0.329465,-7.64922,-2.8062,16.9879,4.80784,-17.6032,18.4851,9.99625,14.8202,12.0334,4.50114,12.3304,13.4369
-50112.6,0.964564,0.565728,3,7,0,0.337425,0.336477,0.326099,-7.71379,-2.9558,15.7899,4.3765,-14.9004,18.6127,8.62467,14.8957,12.7546,4.86555,12.1391,13.0697
-50109.3,0.967659,0.565728,3,7,0,0.332532,0.337318,0.33015,-6.82788,-4.42664,16.2633,4.34381,-16.0689,19.2954,9.43954,14.5064,12.8744,4.45526,13.0016,12.8477
-50105.7,0.962328,0.565728,3,7,0,0.336321,0.334153,0.329526,-8.39477,-3.01662,15.6802,4.41685,-17.7189,17.5606,9.60781,14.326,12.4715,4.80586,11.7383,13.622
-50109.4,0.557248,0.565728,3,7,0,0.336965,0.335667,0.327368,-7.06279,-3.03272,14.4301,4.27679,-15.4331,18.5094,9.63857,14.2863,13.402,4.51898,12.6423,12.7685
-50109.2,0.950664,0.565728,2,3,0,0.336357,0.335801,0.327841,-7.03294,-3.44383,15.1459,4.32674,-16.0453,19.0213,10.0159,14.932,13.6223,4.40945,12.5568,12.6271
-50107,0.869021,0.565728,3,7,0,0.332006,0.339144,0.32885,-8.11894,-3.62116,16.3637,4.66682,-16.1655,18.6084,8.99495,14.35,12.7548,4.37459,12.2579,13.2288
-50108.6,0.824638,0.565728,3,7,0,0.339563,0.334176,0.326261,-6.43261,-3.6387,15.0753,4.2728,-15.9195,17.8593,9.63175,14.5209,13.0403,4.45963,12.5281,13.5409
-50111,0.863143,0.565728,3,7,0,0.329601,0.336825,0.333574,-7.80876,-2.71319,15.6811,4.22874,-16.9478,19.5902,9.63563,14.4798,13.5494,4.59223,11.8689,12.4764
-50106.9,0.855654,0.565728,3,7,0,0.338227,0.335025,0.326748,-7.30966,-3.35405,15.577,4.67973,-16.0939,18.3304,9.26196,14.4952,12.1501,4.38048,12.3012,13.8293
-50106.9,0.404123,0.565728,2,3,0,0.338227,0.335025,0.326748,-7.30966,-3.35405,15.577,4.67973,-16.0939,18.3304,9.26196,14.4952,12.1501,4.38048,12.3012,13.8293
-50108.8,0.82133,0.565728,3,7,0,0.336471,0.33353,0.329999,-7.0917,-3.82416,17.1904,4.33425,-17.4236,19.1125,9.94008,14.5595,12.7989,5.08854,11.848,12.9939
-50107.3,0.971412,0.565728,3,7,0,0.33747,0.333592,0.328938,-7.48914,-2.49994,15.887,4.61555,-15.7853,19.3541,9.16758,14.8081,12.2155,4.41124,12.3413,13.19
-50107.8,0.71233,0.565728,3,7,0,0.333096,0.333169,0.333734,-7.33155,-3.59346,16.1176,4.66431,-16.0768,17.683,9.68287,14.3908,12.5145,4.89469,12.1259,13.8377
-50106.7,0.988707,0.565728,3,7,0,0.340448,0.333999,0.325553,-7.44061,-3.01883,15.6023,4.59283,-16.6791,18.2826,9.29264,14.4966,12.6022,4.51377,12.7069,13.46
-50106.9,0.991115,0.565728,2,3,0,0.339977,0.334097,0.325926,-7.5268,-2.59549,15.9669,4.62178,-16.5642,17.9615,9.38722,14.5234,12.6173,4.52677,12.7189,13.4417
-50107.7,0.935699,0.565728,3,7,0,0.339692,0.33563,0.324677,-7.361,-3.05956,15.5907,4.63118,-15.8979,18.1574,9.63535,14.5106,12.7345,4.64189,12.8907,13.6723
-50107.5,0.985282,0.565728,3,7,0,0.331436,0.337832,0.330731,-7.5672,-2.93207,16.2065,4.2577,-17.8196,18.414,9.48569,14.7324,12.4295,4.67974,12.1384,13.0474
-50111.5,0.89379,0.565728,3,7,0,0.331734,0.338961,0.329305,-7.88265,-3.53003,15.5691,3.89982,-16.8409,18.4795,9.58313,14.4579,11.9796,4.94949,11.8065,13.4276
-50111.1,0.990017,0.565728,3,7,0,0.336034,0.334989,0.328977,-7.64289,-2.47959,15.8211,4.20293,-17.0504,18.8819,10.2568,14.441,13.5235,4.55562,12.6483,12.572
-50111.2,0.936723,0.565728,3,7,0,0.334711,0.338343,0.326946,-7.38011,-3.81218,16.4896,4.86525,-15.2554,18.2225,8.61697,14.696,11.6649,4.71381,12.3677,13.7477
-50108.8,0.91779,0.565728,3,7,0,0.335337,0.3333,0.331363,-7.63414,-3.28042,15.9253,4.3457,-16.232,18.6887,9.70421,14.3813,13.324,4.25676,12.7948,13.2817
-50110.3,0.921542,0.565728,3,7,0,0.337622,0.339437,0.322941,-7.33771,-3.13691,16.9713,4.38301,-16.753,20.2204,9.62188,15.1088,12.0748,4.91268,11.6158,13.2077
-50111.4,0.996758,0.565728,3,7,0,0.335701,0.335719,0.328579,-6.28898,-2.97346,16.7027,4.45767,-15.8857,20.6858,9.84846,14.4116,13.1847,4.44236,12.7467,12.0136
-50115.4,0.960948,0.565728,3,7,0,0.333594,0.336264,0.330142,-8.63936,-3.49402,14.35,4.46202,-17.9151,14.3548,9.3572,14.9334,13.2317,4.54288,11.7203,14.6485
-50111.2,0.937589,0.565728,3,7,0,0.330348,0.337918,0.331734,-8.00864,-2.36667,14.83,4.16674,-17.1271,17.7102,8.74206,14.7905,12.5587,4.72889,11.9104,13.5786
-50110.1,1,0.565728,3,7,0,0.336737,0.33631,0.326953,-7.98269,-2.79241,14.8358,4.44777,-17.6899,16.4827,9.38162,14.9412,12.4311,5.09455,11.896,13.462
-50106.5,0.965197,0.565728,3,7,0,0.335204,0.335224,0.329572,-7.66717,-3.41552,14.1797,4.29453,-17.5174,17.8654,9.27553,14.454,13.2158,4.60796,12.281,13.5583
